00,000,US,United States,"53,657"
01,000,AL,Alabama,"42,917"
01,001,AL,Autauga County,"54,366"
01,003,AL,Baldwin County,"49,626"
01,005,AL,Barbour County,"34,971"
01,007,AL,Bibb County,"39,546"
01,009,AL,Blount County,"45,567"
01,011,AL,Bullock County,"26,580"
01,013,AL,Butler County,"32,512"
01,015,AL,Calhoun County,"41,123"
01,017,AL,Chambers County,"34,116"
01,019,AL,Cherokee County,"38,013"
01,021,AL,Chilton County,"41,450"
01,023,AL,Choctaw County,"35,049"
01,025,AL,Clarke County,"36,620"
01,027,AL,Clay County,"35,940"
01,029,AL,Cleburne County,"40,418"
01,031,AL,Coffee County,"46,931"
01,033,AL,Colbert County,"43,057"
01,035,AL,Conecuh County,"29,101"
01,037,AL,Coosa County,"34,679"
01,039,AL,Covington County,"36,149"
01,041,AL,Crenshaw County,"34,445"
01,043,AL,Cullman County,"39,922"
01,045,AL,Dale County,"41,940"
01,047,AL,Dallas County,"26,602"
01,049,AL,DeKalb County,"36,241"
01,051,AL,Elmore County,"54,298"
01,053,AL,Escambia County,"37,077"
01,055,AL,Etowah County,"39,904"
01,057,AL,Fayette County,"35,664"
01,059,AL,Franklin County,"33,881"
01,061,AL,Geneva County,"34,425"
01,063,AL,Greene County,"26,504"
01,065,AL,Hale County,"33,315"
01,067,AL,Henry County,"39,930"
01,069,AL,Houston County,"40,124"
01,071,AL,Jackson County,"36,923"
01,073,AL,Jefferson County,"44,852"
01,075,AL,Lamar County,"34,553"
01,077,AL,Lauderdale County,"41,324"
01,079,AL,Lawrence County,"41,574"
01,081,AL,Lee County,"41,256"
01,083,AL,Limestone County,"51,175"
01,085,AL,Lowndes County,"30,675"
01,087,AL,Macon County,"28,518"
01,089,AL,Madison County,"58,833"
01,091,AL,Marengo County,"32,977"
01,093,AL,Marion County,"37,707"
01,095,AL,Marshall County,"36,536"
01,097,AL,Mobile County,"42,943"
01,099,AL,Monroe County,"34,733"
01,101,AL,Montgomery County,"43,054"
01,103,AL,Morgan County,"45,082"
01,105,AL,Perry County,"27,403"
01,107,AL,Pickens County,"31,933"
01,109,AL,Pike County,"31,844"
01,111,AL,Randolph County,"36,939"
01,113,AL,Russell County,"35,585"
01,115,AL,St. Clair County,"50,571"
01,117,AL,Shelby County,"69,432"
01,119,AL,Sumter County,"25,413"
01,121,AL,Talladega County,"39,999"
01,123,AL,Tallapoosa County,"36,779"
01,125,AL,Tuscaloosa County,"46,892"
01,127,AL,Walker County,"37,245"
01,129,AL,Washington County,"41,321"
01,131,AL,Wilcox County,"24,035"
01,133,AL,Winston County,"35,528"
02,000,AK,Alaska,"70,898"
02,013,AK,Aleutians East Borough,"55,462"
02,016,AK,Aleutians West Census Area,"68,387"
02,020,AK,Anchorage Borough,"75,200"
02,050,AK,Bethel Census Area,"45,808"
02,060,AK,Bristol Bay Borough,"75,364"
02,068,AK,Denali Borough,"69,692"
02,070,AK,Dillingham Census Area,"51,082"
02,090,AK,Fairbanks North Star Borough,"67,801"
02,100,AK,Haines Borough,"67,260"
02,105,AK,Hoonah-Angoon Census Area,"51,687"
02,110,AK,Juneau Borough,"80,835"
02,122,AK,Kenai Peninsula Borough,"62,532"
02,130,AK,Ketchikan Gateway Borough,"57,776"
02,150,AK,Kodiak Island Borough,"67,972"
02,164,AK,Lake and Peninsula Borough,"45,570"
02,170,AK,Matanuska-Susitna Borough,"73,981"
02,180,AK,Nome Census Area,"47,160"
02,185,AK,North Slope Borough,"75,682"
02,188,AK,Northwest Arctic Borough,"65,192"
02,195,AK,Petersburg Borough,"56,655"
02,198,AK,Prince of Wales-Hyder Census Area,"43,245"
02,220,AK,Sitka Borough,"65,765"
02,230,AK,Skagway Municipality,"69,170"
02,240,AK,Southeast Fairbanks Census Area,"59,641"
02,261,AK,Valdez-Cordova Census Area,"73,998"
02,270,AK,Wade Hampton Census Area,"30,877"
02,275,AK,Wrangell City and Borough,"52,201"
02,282,AK,Yakutat Borough,"52,595"
02,290,AK,Yukon-Koyukuk Census Area,"36,708"
04,000,AZ,Arizona,"50,036"
04,001,AZ,Apache County,"32,366"
04,003,AZ,Cochise County,"45,025"
04,005,AZ,Coconino County,"48,653"
04,007,AZ,Gila County,"37,677"
04,009,AZ,Graham County,"46,046"
04,011,AZ,Greenlee County,"59,416"
04,012,AZ,La Paz County,"32,533"
04,013,AZ,Maricopa County,"53,929"
04,015,AZ,Mohave County,"37,704"
04,017,AZ,Navajo County,"35,457"
04,019,AZ,Pima County,"45,871"
04,021,AZ,Pinal County,"49,876"
04,023,AZ,Santa Cruz County,"37,465"
04,025,AZ,Yavapai County,"44,145"
04,027,AZ,Yuma County,"39,700"
05,000,AR,Arkansas,"41,335"
05,001,AR,Arkansas County,"36,409"
05,003,AR,Ashley County,"36,176"
05,005,AR,Baxter County,"37,873"
05,007,AR,Benton County,"57,408"
05,009,AR,Boone County,"39,779"
05,011,AR,Bradley County,"32,734"
05,013,AR,Calhoun County,"39,493"
05,015,AR,Carroll County,"36,964"
05,017,AR,Chicot County,"29,541"
05,019,AR,Clark County,"38,504"
05,021,AR,Clay County,"33,826"
05,023,AR,Cleburne County,"40,555"
05,025,AR,Cleveland County,"43,201"
05,027,AR,Columbia County,"37,495"
05,029,AR,Conway County,"42,348"
05,031,AR,Craighead County,"42,851"
05,033,AR,Crawford County,"43,466"
05,035,AR,Crittenden County,"35,455"
05,037,AR,Cross County,"38,597"
05,039,AR,Dallas County,"34,018"
05,041,AR,Desha County,"33,028"
05,043,AR,Drew County,"36,801"
05,045,AR,Faulkner County,"51,436"
05,047,AR,Franklin County,"40,404"
05,049,AR,Fulton County,"33,347"
05,051,AR,Garland County,"40,621"
05,053,AR,Grant County,"46,067"
05,055,AR,Greene County,"42,572"
05,057,AR,Hempstead County,"33,136"
05,059,AR,Hot Spring County,"37,831"
05,061,AR,Howard County,"37,336"
05,063,AR,Independence County,"41,085"
05,065,AR,Izard County,"32,744"
05,067,AR,Jackson County,"32,427"
05,069,AR,Jefferson County,"35,927"
05,071,AR,Johnson County,"34,923"
05,073,AR,Lafayette County,"32,225"
05,075,AR,Lawrence County,"34,916"
