0,0,US,United States,50740
1,0,AL,Alabama,40596
1,1,AL,Autauga County,50375
1,3,AL,Baldwin County,49163
1,5,AL,Barbour County,30370
1,7,AL,Bibb County,38907
1,9,AL,Blount County,43266
1,11,AL,Bullock County,24969
1,13,AL,Butler County,30460
1,15,AL,Calhoun County,37478
1,17,AL,Chambers County,33904
1,19,AL,Cherokee County,37376
1,21,AL,Chilton County,39663
1,23,AL,Choctaw County,31508
1,25,AL,Clarke County,32627
1,27,AL,Clay County,36009
1,29,AL,Cleburne County,38918
1,31,AL,Coffee County,36819
1,33,AL,Colbert County,37530
1,35,AL,Conecuh County,27555
1,37,AL,Coosa County,34667
1,39,AL,Covington County,32490
1,41,AL,Crenshaw County,33156
1,43,AL,Cullman County,39194
1,45,AL,Dale County,41214
1,47,AL,Dallas County,27647
1,49,AL,DeKalb County,35558
1,51,AL,Elmore County,49193
1,53,AL,Escambia County,34615
1,55,AL,Etowah County,35420
1,57,AL,Fayette County,35957
1,59,AL,Franklin County,30765
1,61,AL,Geneva County,33734
1,63,AL,Greene County,25137
1,65,AL,Hale County,31481
1,67,AL,Henry County,35076
1,69,AL,Houston County,40461
1,71,AL,Jackson County,36178
1,73,AL,Jefferson County,44908
1,75,AL,Lamar County,32893
1,77,AL,Lauderdale County,37981
1,79,AL,Lawrence County,39248
1,81,AL,Lee County,39719
1,83,AL,Limestone County,46753
1,85,AL,Lowndes County,28530
1,87,AL,Macon County,27011
1,89,AL,Madison County,52870
1,91,AL,Marengo County,32747
1,93,AL,Marion County,32752
1,95,AL,Marshall County,36931
1,97,AL,Mobile County,37575
1,99,AL,Monroe County,32367
1,101,AL,Montgomery County,41199
1,103,AL,Morgan County,43619
1,105,AL,Perry County,24132
1,107,AL,Pickens County,31497
1,109,AL,Pike County,25817
1,111,AL,Randolph County,34352
1,113,AL,Russell County,33546
1,115,AL,St. Clair County,50046
1,117,AL,Shelby County,67031
1,119,AL,Sumter County,23439
1,121,AL,Talladega County,38644
1,123,AL,Tallapoosa County,35801
1,125,AL,Tuscaloosa County,41543
1,127,AL,Walker County,35497
1,129,AL,Washington County,35810
1,131,AL,Wilcox County,21325
1,133,AL,Winston County,32986
2,0,AK,Alaska,62854
2,13,AK,Aleutians East Borough,56111
2,16,AK,Aleutians West Census Area,61536
2,20,AK,Anchorage Borough,67856
2,50,AK,Bethel Census Area,39519
2,60,AK,Bristol Bay Borough,62945
2,68,AK,Denali Borough,64565
2,70,AK,Dillingham Census Area,49319
2,90,AK,Fairbanks North Star Borough,62155
2,100,AK,Haines Borough,47005
2,110,AK,Juneau Borough,75302
2,122,AK,Kenai Peninsula Borough,56648
2,130,AK,Ketchikan Gateway Borough,57202
2,150,AK,Kodiak Island Borough,59010
2,164,AK,Lake and Peninsula Borough,40574
2,170,AK,Matanuska-Susitna Borough,64969
2,180,AK,Nome Census Area,46942
2,185,AK,North Slope Borough,68589
2,188,AK,Northwest Arctic Borough,50168
2,201,AK,Prince of Wales-Outer Ketchikan Census Area,42798
2,220,AK,Sitka Borough,58958
2,232,AK,Skagway-Hoonah-Angoon Census Area,44506
2,240,AK,Southeast Fairbanks Census Area,52330
2,261,AK,Valdez-Cordova Census Area,55428
2,270,AK,Wade Hampton Census Area,30335
2,280,AK,Wrangell-Petersburg Census Area,53048
2,282,AK,Yakutat Borough,49330
2,290,AK,Yukon-Koyukuk Census Area,32097
4,0,AZ,Arizona,49923
4,1,AZ,Apache County,29976
4,3,AZ,Cochise County,42995
4,5,AZ,Coconino County,48549
4,7,AZ,Gila County,34761
4,9,AZ,Graham County,38798
4,11,AZ,Greenlee County,50195
4,12,AZ,La Paz County,29912
4,13,AZ,Maricopa County,54733
4,15,AZ,Mohave County,39669
4,17,AZ,Navajo County,38871
4,19,AZ,Pima County,43721
4,21,AZ,Pinal County,49906
4,23,AZ,Santa Cruz County,35661
4,25,AZ,Yavapai County,44268
4,27,AZ,Yuma County,39781
5,0,AR,Arkansas,38239
5,1,AR,Arkansas County,37344
5,3,AR,Ashley County,35263
5,5,AR,Baxter County,35845
5,7,AR,Benton County,49064
5,9,AR,Boone County,36704
5,11,AR,Bradley County,30150
5,13,AR,Calhoun County,34847
5,15,AR,Carroll County,32060
5,17,AR,Chicot County,24921
5,19,AR,Clark County,33887
5,21,AR,Clay County,29131
5,23,AR,Cleburne County,37277
5,25,AR,Cleveland County,37648
5,27,AR,Columbia County,36981
5,29,AR,Conway County,36786
5,31,AR,Craighead County,39808
5,33,AR,Crawford County,37353
5,35,AR,Crittenden County,35894
5,37,AR,Cross County,33176
5,39,AR,Dallas County,31657
5,41,AR,Desha County,28119
5,43,AR,Drew County,33810
5,45,AR,Faulkner County,45370
5,47,AR,Franklin County,36367
5,49,AR,Fulton County,30261
5,51,AR,Garland County,36299
5,53,AR,Grant County,46977
5,55,AR,Greene County,37724
5,57,AR,Hempstead County,33686
5,59,AR,Hot Spring County,37704
5,61,AR,Howard County,32979
5,63,AR,Independence County,36984
5,65,AR,Izard County,31231
5,67,AR,Jackson County,29351
5,69,AR,Jefferson County,36293
5,71,AR,Johnson County,31586
5,73,AR,Lafayette County,28727
5,75,AR,Lawrence County,31286
5,77,AR,Lee County,24195
5,79,AR,Lincoln County,30926
5,81,AR,Little River County,33342
5,83,AR,Logan County,34261
5,85,AR,Lonoke County,47810
5,87,AR,Madison County,34877
