0,0,US,United States,50046
1,0,AL,Alabama,40538
1,1,AL,Autauga County,53049
1,3,AL,Baldwin County,47618
1,5,AL,Barbour County,33074
1,7,AL,Bibb County,35472
1,9,AL,Blount County,42906
1,11,AL,Bullock County,25969
1,13,AL,Butler County,29500
1,15,AL,Calhoun County,37916
1,17,AL,Chambers County,30061
1,19,AL,Cherokee County,34410
1,21,AL,Chilton County,38553
1,23,AL,Choctaw County,32003
1,25,AL,Clarke County,33739
1,27,AL,Clay County,33035
1,29,AL,Cleburne County,37566
1,31,AL,Coffee County,40779
1,33,AL,Colbert County,37455
1,35,AL,Conecuh County,27855
1,37,AL,Coosa County,33721
1,39,AL,Covington County,33484
1,41,AL,Crenshaw County,35577
1,43,AL,Cullman County,37948
1,45,AL,Dale County,41287
1,47,AL,Dallas County,26195
1,49,AL,DeKalb County,34822
1,51,AL,Elmore County,51013
1,53,AL,Escambia County,31365
1,55,AL,Etowah County,36088
1,57,AL,Fayette County,32643
1,59,AL,Franklin County,33649
1,61,AL,Geneva County,34418
1,63,AL,Greene County,27117
1,65,AL,Hale County,31790
1,67,AL,Henry County,37851
1,69,AL,Houston County,39290
1,71,AL,Jackson County,36158
1,73,AL,Jefferson County,41740
1,75,AL,Lamar County,32993
1,77,AL,Lauderdale County,39213
1,79,AL,Lawrence County,37365
1,81,AL,Lee County,40102
1,83,AL,Limestone County,49667
1,85,AL,Lowndes County,28754
1,87,AL,Macon County,27041
1,89,AL,Madison County,54633
1,91,AL,Marengo County,33085
1,93,AL,Marion County,32080
1,95,AL,Marshall County,38859
1,97,AL,Mobile County,39753
1,99,AL,Monroe County,31744
1,101,AL,Montgomery County,41556
1,103,AL,Morgan County,44859
1,105,AL,Perry County,24742
1,107,AL,Pickens County,31032
1,109,AL,Pike County,32771
1,111,AL,Randolph County,32584
1,113,AL,Russell County,32733
1,115,AL,St. Clair County,48296
1,117,AL,Shelby County,67135
1,119,AL,Sumter County,25586
1,121,AL,Talladega County,35646
1,123,AL,Tallapoosa County,34440
1,125,AL,Tuscaloosa County,43098
1,127,AL,Walker County,36044
1,129,AL,Washington County,37639
1,131,AL,Wilcox County,21611
1,133,AL,Winston County,32574
2,0,AK,Alaska,63456
2,13,AK,Aleutians East Borough,47077
2,16,AK,Aleutians West Census Area,58517
2,20,AK,Anchorage Borough,70524
2,50,AK,Bethel Census Area,45481
2,60,AK,Bristol Bay Borough,62912
2,68,AK,Denali Borough,61004
2,70,AK,Dillingham Census Area,46845
2,90,AK,Fairbanks North Star Borough,60472
2,100,AK,Haines Borough,46111
2,105,AK,Hoonah-Angoon Census Area,38122
2,110,AK,Juneau Borough,69844
2,122,AK,Kenai Peninsula Borough,57347
2,130,AK,Ketchikan Gateway Borough,58073
2,150,AK,Kodiak Island Borough,59847
2,164,AK,Lake and Peninsula Borough,39794
2,170,AK,Matanuska-Susitna Borough,68670
2,180,AK,Nome Census Area,43147
2,185,AK,North Slope Borough,68744
2,188,AK,Northwest Arctic Borough,49466
2,195,AK,Petersburg Census Area,52294
2,198,AK,Prince of Wales-Hyder Census Area,40756
2,220,AK,Sitka Borough,58000
2,230,AK,Skagway Municipality,58550
2,240,AK,Southeast Fairbanks Census Area,54508
2,261,AK,Valdez-Cordova Census Area,60297
2,270,AK,Wade Hampton Census Area,30883
2,275,AK,Wrangell City and Borough,42752
2,282,AK,Yakutat Borough,49331
2,290,AK,Yukon-Koyukuk Census Area,35177
4,0,AZ,Arizona,46787
4,1,AZ,Apache County,30651
4,3,AZ,Cochise County,43677
4,5,AZ,Coconino County,43051
4,7,AZ,Gila County,37430
4,9,AZ,Graham County,39299
4,11,AZ,Greenlee County,49592
4,12,AZ,La Paz County,33818
4,13,AZ,Maricopa County,50424
4,15,AZ,Mohave County,36446
4,17,AZ,Navajo County,37723
4,19,AZ,Pima County,44293
4,21,AZ,Pinal County,49833
4,23,AZ,Santa Cruz County,33952
4,25,AZ,Yavapai County,40562
4,27,AZ,Yuma County,40609
5,0,AR,Arkansas,38413
5,1,AR,Arkansas County,38129
5,3,AR,Ashley County,37042
5,5,AR,Baxter County,34421
5,7,AR,Benton County,52417
5,9,AR,Boone County,35532
5,11,AR,Bradley County,31047
5,13,AR,Calhoun County,36955
5,15,AR,Carroll County,33789
5,17,AR,Chicot County,27321
5,19,AR,Clark County,33433
5,21,AR,Clay County,31976
5,23,AR,Cleburne County,35472
5,25,AR,Cleveland County,40402
5,27,AR,Columbia County,34538
5,29,AR,Conway County,37475
5,31,AR,Craighead County,37780
5,33,AR,Crawford County,39672
5,35,AR,Crittenden County,33938
5,37,AR,Cross County,35080
5,39,AR,Dallas County,31350
5,41,AR,Desha County,29586
5,43,AR,Drew County,34952
5,45,AR,Faulkner County,46199
5,47,AR,Franklin County,38514
5,49,AR,Fulton County,30191
5,51,AR,Garland County,36690
5,53,AR,Grant County,45347
5,55,AR,Greene County,36391
5,57,AR,Hempstead County,31786
5,59,AR,Hot Spring County,37243
5,61,AR,Howard County,32543
5,63,AR,Independence County,35888
5,65,AR,Izard County,29883
5,67,AR,Jackson County,30405
5,69,AR,Jefferson County,35092
