00,000,US,United States,"52,250"
01,000,AL,Alabama,"42,882"
01,001,AL,Autauga County,"51,868"
01,003,AL,Baldwin County,"47,539"
01,005,AL,Barbour County,"30,981"
01,007,AL,Bibb County,"39,781"
01,009,AL,Blount County,"44,392"
01,011,AL,Bullock County,"25,937"
01,013,AL,Butler County,"31,041"
01,015,AL,Calhoun County,"37,898"
01,017,AL,Chambers County,"33,883"
01,019,AL,Cherokee County,"37,478"
01,021,AL,Chilton County,"41,348"
01,023,AL,Choctaw County,"33,581"
01,025,AL,Clarke County,"34,593"
01,027,AL,Clay County,"33,344"
01,029,AL,Cleburne County,"40,407"
01,031,AL,Coffee County,"44,666"
01,033,AL,Colbert County,"40,032"
01,035,AL,Conecuh County,"27,196"
01,037,AL,Coosa County,"35,175"
01,039,AL,Covington County,"35,187"
01,041,AL,Crenshaw County,"34,105"
01,043,AL,Cullman County,"40,142"
01,045,AL,Dale County,"41,805"
01,047,AL,Dallas County,"27,524"
01,049,AL,DeKalb County,"36,713"
01,051,AL,Elmore County,"51,650"
01,053,AL,Escambia County,"33,455"
01,055,AL,Etowah County,"38,587"
01,057,AL,Fayette County,"35,661"
01,059,AL,Franklin County,"33,332"
01,061,AL,Geneva County,"35,378"
01,063,AL,Greene County,"25,864"
01,065,AL,Hale County,"33,597"
01,067,AL,Henry County,"41,590"
01,069,AL,Houston County,"39,636"
01,071,AL,Jackson County,"37,204"
01,073,AL,Jefferson County,"45,024"
01,075,AL,Lamar County,"36,475"
01,077,AL,Lauderdale County,"43,586"
01,079,AL,Lawrence County,"40,713"
01,081,AL,Lee County,"44,647"
01,083,AL,Limestone County,"50,148"
01,085,AL,Lowndes County,"29,734"
01,087,AL,Macon County,"29,228"
01,089,AL,Madison County,"58,258"
01,091,AL,Marengo County,"33,749"
01,093,AL,Marion County,"34,162"
01,095,AL,Marshall County,"38,399"
01,097,AL,Mobile County,"42,278"
01,099,AL,Monroe County,"32,696"
01,101,AL,Montgomery County,"44,013"
01,103,AL,Morgan County,"44,079"
01,105,AL,Perry County,"25,461"
01,107,AL,Pickens County,"32,314"
01,109,AL,Pike County,"35,944"
01,111,AL,Randolph County,"35,121"
01,113,AL,Russell County,"35,762"
01,115,AL,St. Clair County,"52,437"
01,117,AL,Shelby County,"68,718"
01,119,AL,Sumter County,"24,504"
01,121,AL,Talladega County,"38,505"
01,123,AL,Tallapoosa County,"37,747"
01,125,AL,Tuscaloosa County,"45,959"
01,127,AL,Walker County,"37,193"
01,129,AL,Washington County,"41,115"
01,131,AL,Wilcox County,"23,184"
01,133,AL,Winston County,"33,578"
02,000,AK,Alaska,"70,058"
