0,0,US,United States,50221
1,0,AL,Alabama,40547
1,1,AL,Autauga County,53081
1,3,AL,Baldwin County,48637
1,5,AL,Barbour County,28802
1,7,AL,Bibb County,38294
1,9,AL,Blount County,41520
1,11,AL,Bullock County,24206
1,13,AL,Butler County,27794
1,15,AL,Calhoun County,37340
1,17,AL,Chambers County,30621
1,19,AL,Cherokee County,38024
1,21,AL,Chilton County,38916
1,23,AL,Choctaw County,31067
1,25,AL,Clarke County,32729
1,27,AL,Clay County,34831
1,29,AL,Cleburne County,37870
1,31,AL,Coffee County,43296
1,33,AL,Colbert County,37111
1,35,AL,Conecuh County,26882
1,37,AL,Coosa County,34795
1,39,AL,Covington County,32179
1,41,AL,Crenshaw County,31849
1,43,AL,Cullman County,37425
1,45,AL,Dale County,41279
1,47,AL,Dallas County,27088
1,49,AL,DeKalb County,33919
1,51,AL,Elmore County,50194
1,53,AL,Escambia County,31443
1,55,AL,Etowah County,38575
1,57,AL,Fayette County,34262
1,59,AL,Franklin County,32588
1,61,AL,Geneva County,31347
1,63,AL,Greene County,26131
1,65,AL,Hale County,30124
1,67,AL,Henry County,35215
1,69,AL,Houston County,38751
1,71,AL,Jackson County,35015
1,73,AL,Jefferson County,43312
1,75,AL,Lamar County,31226
1,77,AL,Lauderdale County,39096
1,79,AL,Lawrence County,36311
1,81,AL,Lee County,37836
1,83,AL,Limestone County,46610
1,85,AL,Lowndes County,28100
1,87,AL,Macon County,26328
1,89,AL,Madison County,57327
1,91,AL,Marengo County,31867
1,93,AL,Marion County,32317
1,95,AL,Marshall County,37506
1,97,AL,Mobile County,39828
1,99,AL,Monroe County,30920
1,101,AL,Montgomery County,41084
1,103,AL,Morgan County,40317
1,105,AL,Perry County,24351
1,107,AL,Pickens County,29677
1,109,AL,Pike County,31229
1,111,AL,Randolph County,33869
1,113,AL,Russell County,33537
1,115,AL,St. Clair County,45601
1,117,AL,Shelby County,65408
1,119,AL,Sumter County,22857
1,121,AL,Talladega County,37260
1,123,AL,Tallapoosa County,35702
1,125,AL,Tuscaloosa County,41842
1,127,AL,Walker County,36582
1,129,AL,Washington County,36946
1,131,AL,Wilcox County,22611
